Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
28/09/2024,20:00,Sparta Rotterdam,For Sittard,1,1,D,1.78,3.68,4.46,1.91,1.88,1559.2623682090089,1448.913659450559,110.3487087584499,1.4,1.2,2,2,1,0.8,2.4,1,0,4,3,0,1,2.25,0.25
29/09/2024,11:15,Zwolle,Almere City,1,0,H,2.02,3.59,3.52,1.79,2.01,1460.6584081294777,1401.2941082822867,59.36429984719098,1.2,1.8,1,1,3,0.4,3.2,0,2,3,1,1,0,1.0,1.0
29/09/2024,13:30,Twente,NAC Breda,1,0,H,1.2,7.12,12.41,1.39,2.89,1652.7826496095379,1472.0693985926507,180.71325101688717,2.0,0.8,2,2,1,0.8,1.8,2,0,3,0,0,0,0.0,0.0
29/09/2024,13:30,Groningen,Go Ahead Eagles,0,1,A,2.22,3.55,3.08,1.77,2.04,1359.8288796326246,1509.7564902202794,-149.92761058765473,1.2,1.2,1,3,1,1.0,1.4,2,1,2,1,0,1,1.0,0.5
29/09/2024,15:45,Waalwijk,Ajax,0,2,A,7.38,5.28,1.36,1.45,2.69,1351.6933761182565,1607.1196922077615,-255.426316089505,0.4,2.4,0,0,5,2.0,1.0,2,2,1,0,4,0,1.25,3.5
29/09/2024,19:00,AZ Alkmaar,Utrecht,1,2,A,1.59,4.15,5.27,1.71,2.12,1649.1728566940774,1641.1354006661272,8.037456027950157,3.0,0.4,4,1,0,1.8,1.0,4,1,0,1,0,3,2.75,2.5
04/10/2024,19:00,Almere City,Willem II,0,1,A,2.67,3.17,2.75,2.16,1.68,1390.484002612621,1511.801271571873,-121.31726895925203,0.4,2.8,0,2,3,1.4,1.6,1,1,3,0,0,0,0.0,0.0
05/10/2024,17:45,NAC Breda,Nijmegen,1,0,H,2.87,3.41,2.42,1.81,1.99,1490.2585242211997,1528.892181950792,-38.633657729592414,0.4,1.8,1,0,4,1.2,1.0,2,1,2,0,0,0,0.0,0.0
05/10/2024,19:00,PSV Eindhoven,Sparta Rotterdam,2,1,H,1.16,7.96,14.05,1.32,3.27,1825.3407210919245,1553.7903664474975,271.550354644427,3.4,0.4,5,0,0,1.4,1.2,2,2,1,3,0,1,2.25,0.5
05/10/2024,20:00,Utrecht,Waalwijk,3,2,H,1.37,5.12,7.56,1.51,2.5,1645.9034964022817,1346.925280382102,298.9782160201796,2.0,1.2,4,1,0,0.2,2.4,0,0,5,1,0,3,1.75,1.25
06/10/2024,11:15,Go Ahead Eagles,Heracles,4,1,H,1.62,4.16,5.02,1.67,2.2,1522.236616689303,1438.3515715536741,83.88504513562884,1.2,1.0,3,1,1,1.0,1.2,2,2,1,1,1,0,2.0,1.0
06/10/2024,13:30,Heerenveen,Zwolle,1,1,D,1.66,4.22,4.63,1.52,2.44,1448.1482904436457,1460.0942108709344,-11.945920427288684,1.6,2.8,2,0,3,1.2,0.8,2,1,2,1,0,1,2.0,1.0
06/10/2024,13:30,Feyenoord,Twente,2,1,H,1.61,4.25,5.01,1.63,2.26,1767.827127956594,1642.1598854500485,125.66724250654556,2.2,1.0,2,3,0,2.0,0.6,3,1,1,1,1,2,1.0,0.75
06/10/2024,15:45,Ajax,Groningen,3,1,H,1.36,5.13,7.95,1.56,2.39,1612.9430011309605,1354.0055707094257,258.9374304215348,2.0,0.6,3,1,1,0.8,1.2,0,3,2,2,0,0,4.5,1.5
06/10/2024,19:00,For Sittard,AZ Alkmaar,1,0,H,5.5,4.09,1.58,1.8,2.0,1471.7142345192337,1626.3722816254026,-154.65804710616885,0.4,2.6,0,1,4,3.0,0.8,3,1,1,0,4,0,0.5,3.0
19/10/2024,15:30,Sparta Rotterdam,Almere City,2,2,D,1.55,4.27,5.65,1.69,2.16,1547.2169707361293,1397.0573983239892,150.15957241214005,1.4,1.4,2,1,2,0.2,1.6,0,2,3,1,1,0,2.0,2.0
19/10/2024,17:45,AZ Alkmaar,PSV Eindhoven,1,2,A,4.23,4.03,1.75,1.58,2.35,1619.1321223558075,1832.5808803615196,-213.44875800571208,3.0,1.0,3,0,2,2.4,0.4,5,0,0,1,3,0,0.75,2.75
19/10/2024,19:00,Nijmegen,Heerenveen,3,0,H,1.94,3.79,3.62,1.63,2.23,1540.4676201212544,1436.5728522731833,103.89476784807107,1.0,1.2,1,1,3,1.0,3.0,1,1,3,1,1,2,1.25,1.0
19/10/2024,19:00,Waalwijk,Twente,2,2,D,7.21,5.03,1.39,1.52,2.46,1357.2893904470666,1631.795775385084,-274.5063849380174,0.6,2.6,0,0,5,2.0,0.6,3,1,1,1,3,0,0.25,2.75
19/10/2024,20:00,Go Ahead Eagles,Feyenoord,1,5,A,4.68,4.18,1.66,1.69,2.15,1516.367236965742,1773.696507680155,-257.32927071441304,1.6,1.2,3,1,1,1.6,1.0,2,3,0,0,4,0,1.25,3.25
20/10/2024,11:15,Willem II,For Sittard,0,0,D,2.26,3.33,3.17,2.11,1.72,1510.0782143443446,1473.4372917467622,36.6409225975824,1.4,1.4,2,0,3,0.6,2.0,1,1,3,0,0,0,0.0,0.0
20/10/2024,13:30,Groningen,Utrecht,0,1,A,3.44,3.63,2.02,1.78,2.02,1349.293896405659,1650.6151707060483,-301.3212743003892,1.0,1.8,0,2,3,2.4,1.4,5,0,0,0,2,0,1.0,2.0
20/10/2024,13:30,Heracles,Ajax,3,4,A,6.29,4.86,1.44,1.51,2.5,1430.3129576045164,1620.9816150801184,-190.668657475602,1.0,1.8,2,1,2,2.4,0.8,3,1,1,0,2,0,1.5,4.0
20/10/2024,15:45,Zwolle,NAC Breda,1,2,A,1.93,3.62,3.75,1.77,2.05,1446.3932466923914,1503.9594883997427,-57.56624170735131,1.4,0.8,2,2,1,0.4,1.4,2,0,3,0,0,0,0.0,0.0
25/10/2024,19:00,Almere City,Nijmegen,1,0,H,2.91,3.3,2.45,1.97,1.83,1417.9197021845157,1519.605316260728,-101.68561407621223,0.4,1.8,0,2,3,1.0,1.2,1,1,3,0,1,1,1.0,2.5
26/10/2024,15:30,For Sittard,Groningen,1,0,H,2.1,3.38,3.5,2.02,1.79,1483.2946103687907,1339.4365777836306,143.85803258516012,0.6,1.8,1,2,2,0.8,1.8,0,1,4,2,0,0,3.0,1.5
26/10/2024,17:45,PSV Eindhoven,Zwolle,6,0,H,1.07,12.86,22.84,1.18,4.47,1835.5118030833348,1443.462323970576,392.0494791127587,2.2,0.6,5,0,0,1.0,1.2,1,2,2,2,0,0,5.5,0.5
26/10/2024,19:00,NAC Breda,Waalwijk,4,1,H,1.88,3.75,3.88,1.79,2.01,1512.9783802265965,1348.2704986202127,164.7078816063838,0.8,0.8,3,0,2,1.0,2.4,0,1,4,0,0,0,0.0,0.0
26/10/2024,20:00,Heerenveen,Sparta Rotterdam,2,0,H,2.47,3.59,2.66,1.6,2.32,1456.1945504789076,1527.595272530405,-71.4007220514975,0.8,1.8,1,1,3,1.4,1.6,1,2,2,0,3,1,0.5,2.25
27/10/2024,11:15,Utrecht,Feyenoord,0,2,A,3.9,3.79,1.85,1.68,2.15,1640.7173466824743,1783.594331703729,-142.87698502125477,2.2,1.2,5,0,0,2.4,1.0,3,2,0,0,3,1,1.25,3.25
27/10/2024,13:30,Twente,Heracles,5,0,H,1.21,6.82,11.62,1.38,2.88,1638.9567297720341,1423.1520032175663,215.80472655446783,2.2,0.8,3,1,1,1.6,2.0,2,1,2,1,0,1,1.5,1.0
27/10/2024,15:45,Ajax,Willem II,1,0,H,1.28,5.77,9.27,1.52,2.46,1631.3497877891657,1499.7100416352973,131.63974615386837,3.0,1.0,4,1,0,1.2,1.0,2,1,2,0,0,0,0.0,0.0
27/10/2024,19:00,AZ Alkmaar,Go Ahead Eagles,2,2,D,1.52,4.35,5.7,1.65,2.21,1614.820416931601,1520.6789423899486,94.14147454165231,2.6,1.4,2,0,3,1.8,1.6,3,1,1,4,0,0,3.5,0.5
30/10/2024,17:00,Feyenoord,Ajax,0,2,A,1.98,3.68,3.58,1.6,2.29,1762.412123966596,1652.5319955262987,109.88012844029731,2.4,0.6,4,1,0,2.2,1.0,4,1,0,3,0,1,3.5,0.75
02/11/2024,15:30,Willem II,Twente,0,1,A,5.25,3.79,1.66,1.95,1.85,1490.4193377613537,1648.2474336459777,-157.82809588462396,0.6,1.2,1,1,3,2.8,0.8,3,1,1,0,0,0,0.0,0.0
02/11/2024,17:45,Heracles,NAC Breda,2,0,H,2.36,3.43,2.93,1.84,1.96,1441.9459601896149,1494.184423254548,-52.23846306493306,1.6,3.0,2,0,3,1.4,1.0,3,0,2,0,0,0,0.0,0.0
02/11/2024,17:45,Ajax,PSV Eindhoven,3,2,H,2.89,3.66,2.29,1.55,2.39,1674.774332683007,1813.2694659266265,-138.49513324361942,2.4,0.8,5,0,0,3.0,0.6,5,0,0,0,3,1,1.0,2.75
02/11/2024,20:00,Feyenoord,AZ Alkmaar,3,2,H,1.66,3.87,5.03,1.72,2.1,1771.3975883886105,1605.8349525095864,165.56263587902413,2.0,1.0,3,1,1,1.2,1.6,1,1,3,4,0,0,1.75,0.5
02/11/2024,20:00,For Sittard,Heerenveen,3,0,H,2.1,3.45,3.44,1.89,1.91,1497.1269737546272,1442.362187093071,54.76478666155617,0.8,0.8,2,2,1,1.2,1.4,2,1,2,1,2,1,1.5,2.0
03/11/2024,11:15,Go Ahead Eagles,Zwolle,2,2,D,1.63,4.05,5.01,1.66,2.21,1517.3990580493203,1446.7422083112044,70.65684973811585,1.8,1.8,2,2,1,0.8,2.2,1,1,3,0,0,2,1.0,1.0
03/11/2024,13:30,Sparta Rotterdam,Utrecht,1,4,A,2.63,3.43,2.58,1.82,1.98,1517.313582542403,1650.9990366704762,-133.68545412807316,1.2,1.6,1,2,2,1.8,1.4,4,0,1,1,3,0,0.75,2.0
03/11/2024,13:30,Nijmegen,Groningen,6,0,H,1.87,3.49,4.2,1.89,1.9,1527.4564136864722,1331.5854803578864,195.8709333285858,1.0,1.0,1,1,3,0.4,1.6,0,0,5,1,0,1,1.0,0.5
03/11/2024,15:45,Waalwijk,Almere City,2,0,H,2.74,3.34,2.52,1.8,2.0,1366.2378530241092,1399.9523477806192,-33.71449475651002,1.2,2.6,0,1,4,0.6,1.8,1,1,3,0,1,1,0.0,0.5
08/11/2024,19:00,Utrecht,Heracles,1,0,H,1.43,4.64,7.14,1.72,2.11,1657.9251312396123,1435.0198656204789,222.9052656191334,2.0,1.2,4,0,1,1.6,2.8,2,0,3,2,0,0,2.0,0.5
09/11/2024,15:30,Groningen,Sparta Rotterdam,1,0,H,2.62,3.36,2.65,1.85,1.94,1353.9184626526403,1494.9806002476491,-141.06213759500883,0.2,2.4,0,0,5,1.0,2.2,0,2,3,0,2,0,0.5,3.5
09/11/2024,17:45,Zwolle,For Sittard,3,1,H,2.65,3.32,2.65,1.98,1.81,1463.9023715696414,1479.9668104961902,-16.064438926548746,1.0,2.2,1,2,2,1.2,0.2,3,2,0,1,1,0,1.5,1.5
09/11/2024,19:00,NAC Breda,PSV Eindhoven,0,3,A,9.92,6.27,1.26,1.42,2.77,1490.0615216477072,1817.3923675334672,-327.33084588576,1.4,1.0,3,0,2,2.8,1.0,4,0,1,0,0,0,0.0,0.0
09/11/2024,20:00,Waalwijk,Nijmegen,0,3,A,4.07,3.71,1.83,1.72,2.1,1357.7382298775822,1535.9560368329992,-178.21780695541702,1.4,2.2,1,1,3,2.0,0.6,2,1,2,1,3,0,1.0,3.0
10/11/2024,11:15,Almere City,Feyenoord,1,4,A,9.89,5.54,1.29,1.6,2.32,1396.789206575617,1774.5607295936127,-377.7715230179956,0.6,1.2,1,1,3,2.4,1.2,4,0,1,0,2,0,0.5,4.0
10/11/2024,13:30,Heerenveen,Go Ahead Eagles,1,0,H,2.39,3.53,2.79,1.66,2.19,1460.5523416864478,1499.2089034559435,-38.65656176949574,0.8,1.8,1,1,3,2.0,2.0,2,2,1,1,2,1,1.25,1.5
10/11/2024,13:30,Twente,Ajax,2,2,D,2.51,3.54,2.65,1.7,2.14,1649.390471723506,1673.6312946054788,-24.240822881972917,2.0,0.8,3,1,1,2.6,1.2,5,0,0,2,1,1,1.75,1.0
10/11/2024,15:45,AZ Alkmaar,Willem II,1,2,A,1.47,4.43,6.56,1.76,2.04,1586.027606033149,1510.2266842377912,75.80092179535768,1.2,2.0,0,1,4,0.2,0.8,1,1,3,0,0,0,0.0,0.0
23/11/2024,15:30,Go Ahead Eagles,Almere City,3,0,H,1.56,4.02,5.83,1.89,1.9,1509.9108735476923,1386.0872364838683,123.82363706382398,1.8,2.2,1,2,2,0.8,1.8,1,1,3,0,0,2,0.5,0.5
23/11/2024,17:45,Feyenoord,Heerenveen,3,0,H,1.26,5.97,10.0,1.49,2.56,1778.788664145138,1456.3244071349225,322.46425701021553,2.8,1.2,4,0,1,0.8,1.4,2,1,2,3,0,1,2.75,1.0
23/11/2024,17:45,Heracles,Waalwijk,2,2,D,1.8,3.87,4.07,1.67,2.18,1431.7373085744216,1361.0207869236394,70.71652165078217,1.2,2.8,1,0,4,1.4,2.4,1,1,3,1,1,0,1.0,3.0
23/11/2024,20:00,For Sittard,Twente,1,2,A,4.33,3.6,1.82,1.91,1.89,1471.7519362699957,1657.6053459497004,-185.85340967970478,1.2,0.6,3,1,1,2.2,1.2,2,2,1,0,4,0,0.0,2.75
23/11/2024,20:00,PSV Eindhoven,Groningen,5,0,H,1.13,9.04,17.5,1.37,2.98,1819.3390682249722,1351.9717619611354,467.3673062638368,3.0,1.0,4,0,1,0.4,2.2,1,0,4,1,1,0,4.0,2.0
24/11/2024,11:15,Nijmegen,Utrecht,1,2,A,2.6,3.34,2.68,1.87,1.92,1526.0157030711816,1667.8654650014298,-141.84976193024818,2.4,0.4,3,0,2,1.8,1.0,4,0,1,1,1,2,1.25,0.75
24/11/2024,13:30,Sparta Rotterdam,AZ Alkmaar,1,2,A,3.43,3.52,2.06,1.8,2.0,1483.8238406614141,1597.184365619384,-113.3605249579698,0.8,2.2,0,1,4,1.2,2.0,0,1,4,1,2,1,1.0,1.5
24/11/2024,13:30,Willem II,NAC Breda,2,2,D,2.06,3.27,3.69,2.25,1.63,1509.3570604502233,1490.931145435275,18.42591501494826,0.6,0.6,2,1,2,1.4,1.4,3,0,2,0,0,0,0.0,0.0
24/11/2024,15:45,Ajax,Zwolle,2,0,H,1.15,7.71,15.89,1.38,2.9,1680.536685995646,1456.9969801794743,223.5397058161716,2.4,1.4,4,1,0,1.4,2.4,1,2,2,1,0,1,2.5,1.5
29/11/2024,19:00,Heerenveen,Waalwijk,1,1,D,1.68,4.05,4.68,1.6,2.32,1452.310003824434,1365.0351902341279,87.27481359030617,0.6,1.8,2,0,3,1.4,2.2,1,2,2,1,1,2,1.25,1.5
30/11/2024,15:30,NAC Breda,Almere City,1,0,H,1.99,3.43,3.75,2.12,1.7,1501.53724009912,1375.4811418200234,126.05609827909666,1.6,1.8,2,1,2,0.8,2.2,1,1,3,0,0,0,0.0,0.0
30/11/2024,17:45,Groningen,Willem II,2,0,H,2.21,3.17,3.45,2.31,1.6,1373.3370832591022,1487.9917391522565,-114.65465589315431,0.2,2.6,1,0,4,0.8,1.0,1,2,2,0,0,0,0.0,0.0
30/11/2024,19:00,Feyenoord,For Sittard,1,1,D,1.24,6.05,11.41,1.64,2.23,1768.1644730244536,1482.37612739068,285.7883456337736,2.4,1.0,4,0,1,1.2,1.0,2,1,2,2,0,2,1.5,0.75
30/11/2024,20:00,Zwolle,Sparta Rotterdam,1,0,H,2.86,3.45,2.39,1.86,1.93,1473.1528925827968,1467.6679282580917,5.484964324705061,1.2,2.6,1,1,3,0.8,2.2,0,1,4,1,1,0,1.5,1.0
01/12/2024,11:15,Utrecht,PSV Eindhoven,2,5,A,5.86,4.47,1.5,1.54,2.42,1659.0200171349368,1828.1845160914652,-169.1644989565284,1.6,0.8,4,0,1,3.6,0.8,4,0,1,0,2,2,1.0,2.75
01/12/2024,13:30,AZ Alkmaar,Heracles,1,0,H,1.33,5.32,8.03,1.54,2.4,1605.5364995489267,1423.3851746448788,182.1513249040479,1.6,2.0,1,1,3,1.4,2.4,1,1,3,0,1,1,0.5,3.0
01/12/2024,13:30,Twente,Go Ahead Eagles,3,2,H,1.55,4.28,5.45,1.7,2.12,1666.587087397495,1500.9291320998977,165.65795529759725,2.4,1.0,3,2,0,1.6,2.0,1,2,2,2,1,1,1.75,1.0
01/12/2024,15:45,Nijmegen,Ajax,1,2,A,4.48,3.94,1.71,1.68,2.17,1517.2792770292685,1689.273112037559,-171.9938350082905,2.6,0.6,3,0,2,2.0,0.8,4,1,0,0,2,2,1.0,1.5
04/12/2024,19:00,Ajax,Utrecht,2,2,D,1.46,4.76,6.2,1.5,2.49,1687.9702720400965,1660.3228571323993,27.64741490769711,2.2,1.0,4,1,0,1.8,1.8,3,0,2,3,1,0,2.5,1.25
06/12/2024,19:00,PSV Eindhoven,Twente,6,1,H,1.31,5.85,8.43,1.34,3.23,1836.6708603168652,1658.100743172095,178.57011714477017,4.2,1.0,4,0,1,2.6,1.0,4,1,0,3,1,0,2.0,0.75
07/12/2024,15:30,Go Ahead Eagles,Nijmegen,5,0,H,2.03,3.68,3.42,1.72,2.11,1516.6345039717314,1501.5739051574349,15.060598814296554,1.8,1.6,1,2,2,2.2,1.0,2,0,3,1,0,3,1.75,1.5
07/12/2024,17:45,Sparta Rotterdam,NAC Breda,0,2,A,1.99,3.44,3.74,1.96,1.83,1454.1255695580146,1515.0795987991971,-60.954029241182525,0.4,2.0,0,0,5,1.4,1.6,2,1,2,0,0,0,0.0,0.0
07/12/2024,19:00,Waalwijk,Feyenoord,2,3,A,11.46,6.61,1.22,1.44,2.74,1362.3522514201584,1770.847411838423,-408.49516041826473,1.2,2.0,1,2,2,2.2,1.2,3,1,1,0,4,0,0.5,2.25
07/12/2024,20:00,Heracles,For Sittard,2,2,D,2.52,3.26,2.84,2.0,1.81,1425.9078238571135,1479.8534781784454,-53.94565432133186,0.8,1.8,1,1,3,1.4,1.2,2,1,2,0,1,1,0.5,2.0
08/12/2024,11:15,Groningen,Zwolle,0,0,D,2.0,3.37,3.81,1.97,1.83,1377.5317040423588,1468.9582717995402,-91.42656775718137,0.6,2.4,2,0,3,1.2,2.2,2,1,2,0,0,0,0.0,0.0
08/12/2024,13:30,AZ Alkmaar,Ajax,2,1,H,3.06,3.65,2.18,1.71,2.11,1624.0301393788725,1669.4766322101507,-45.44649283127819,1.6,1.6,2,1,2,2.2,1.4,3,2,0,3,0,1,1.5,0.5
08/12/2024,13:30,Willem II,Heerenveen,1,2,A,2.44,3.2,2.95,2.14,1.69,1471.45662813121,1468.8451148454806,2.6115132857294157,0.8,1.4,1,1,3,0.8,1.4,2,1,2,0,0,0,0.0,0.0
08/12/2024,15:45,Almere City,Utrecht,1,3,A,4.46,3.9,1.73,1.79,2.01,1370.6058864629783,1665.1981124894444,-294.59222602646605,0.4,2.0,1,0,4,2.2,1.8,3,1,1,1,0,1,1.5,0.5
13/12/2024,19:00,Zwolle,Willem II,0,1,A,1.97,3.31,4.08,2.11,1.71,1454.0661326538145,1486.3487672769356,-32.28263462312111,1.2,1.0,2,2,1,1.0,1.6,1,1,3,0,0,0,0.0,0.0
14/12/2024,17:45,Heerenveen,PSV Eindhoven,1,0,H,12.77,7.32,1.18,1.32,3.22,1495.6225304783773,1809.8934446839685,-314.2709142055912,0.8,1.6,2,1,2,4.2,1.2,4,0,1,0,3,1,0.75,3.5
14/12/2024,19:00,For Sittard,Waalwijk,3,2,H,1.59,4.06,5.37,1.77,2.02,1489.965493358769,1352.2402362398348,137.72525711893422,1.6,1.6,1,2,2,1.4,1.8,1,2,2,2,1,1,0.75,0.75
14/12/2024,20:00,Feyenoord,Heracles,5,2,H,1.18,6.9,13.77,1.43,2.73,1774.4690044924248,1422.2862312031118,352.182773289313,2.8,1.2,4,1,0,1.2,1.2,1,2,2,2,0,0,3.5,0.0
15/12/2024,11:15,Utrecht,Go Ahead Eagles,3,3,D,1.99,3.65,3.49,1.73,2.08,1659.148402322893,1522.6842141382829,136.46418818461007,2.0,1.8,3,1,1,2.4,1.2,2,1,2,2,1,1,1.75,1.25
15/12/2024,13:30,Nijmegen,Sparta Rotterdam,1,1,D,2.0,3.49,3.62,1.87,1.91,1499.5380368693416,1456.161437846108,43.376599023233666,2.2,1.8,2,0,3,0.4,2.0,0,0,5,1,1,2,1.0,1.0
15/12/2024,13:30,Twente,Groningen,2,0,H,1.39,4.65,7.69,1.69,2.12,1663.077257007338,1372.5551902071159,290.5220668002221,1.8,2.2,3,1,1,0.6,2.2,2,1,2,1,0,1,2.0,0.5
15/12/2024,15:45,Ajax,Almere City,3,0,H,1.12,8.75,18.08,1.34,3.09,1674.031073666491,1366.051445006638,307.979628659853,1.8,1.4,2,2,1,0.4,2.6,0,0,5,1,0,1,2.5,1.0
15/12/2024,19:00,NAC Breda,AZ Alkmaar,1,2,A,3.58,3.47,2.02,1.91,1.87,1504.6350216875671,1634.4747164905025,-129.83969480293536,1.0,1.4,2,1,2,1.6,1.4,3,0,2,0,0,0,0.0,0.0
20/12/2024,19:00,Waalwijk,Zwolle,1,1,D,2.59,3.47,2.61,1.67,2.17,1356.5147230292314,1449.791645864418,-93.2769228351865,1.4,2.4,0,2,3,0.8,0.8,2,1,2,1,0,1,1.5,1.0
21/12/2024,15:30,Go Ahead Eagles,NAC Breda,2,1,H,1.63,3.92,5.26,1.84,1.94,1536.905668108566,1490.413567717284,46.492100391282065,2.6,1.4,2,1,2,1.2,1.4,2,1,2,0,0,0,0.0,0.0
21/12/2024,17:45,Almere City,Heerenveen,3,0,H,3.07,3.42,2.25,1.94,1.84,1386.399796200695,1475.2741792843203,-88.87438308362539,0.4,2.8,0,0,5,1.0,1.0,3,1,1,0,1,1,0.5,2.0
21/12/2024,19:00,AZ Alkmaar,Twente,1,0,H,2.38,3.51,2.8,1.83,1.95,1650.7068052495733,1646.845168248267,3.861637001306235,1.6,1.0,4,0,1,2.0,2.2,3,1,1,1,2,1,1.25,1.5
22/12/2024,11:15,Sparta Rotterdam,Ajax,0,2,A,4.56,4.05,1.68,1.64,2.19,1449.50200414826,1680.6905073643388,-231.18850321607874,0.4,1.4,0,1,4,2.0,1.0,3,1,1,0,3,1,0.75,2.25
22/12/2024,13:30,PSV Eindhoven,Feyenoord,3,0,H,1.67,4.18,4.44,1.48,2.55,1823.3693264735896,1760.9931227028037,62.37620377078588,3.8,0.8,4,0,1,3.2,1.2,4,1,0,2,0,2,2.5,2.0
22/12/2024,13:30,Utrecht,For Sittard,2,5,A,1.62,3.98,5.17,1.79,2.0,1637.3715464801803,1511.7423492014816,125.62919727869871,2.4,2.4,2,2,1,1.6,2.0,1,2,2,2,1,1,2.25,1.25
22/12/2024,15:45,Willem II,Nijmegen,4,1,H,2.85,3.33,2.43,2.09,1.71,1501.91792044334,1483.968883702937,17.949036740403017,1.2,1.4,2,1,2,1.2,2.0,1,1,3,0,0,0,0.0,0.0
10/01/2025,19:00,For Sittard,Go Ahead Eagles,0,3,A,2.85,3.36,2.44,1.83,1.96,1497.8268414344009,1550.8211758756468,-52.99433444124588,2.4,1.8,2,2,1,3.0,1.4,3,1,1,1,3,1,0.4,1.4
11/01/2025,15:30,Heracles,Sparta Rotterdam,1,1,D,2.6,3.46,2.54,1.78,2.0,1423.4588331511613,1448.3294022002106,-24.87056904904921,1.2,2.2,0,2,3,0.4,1.6,0,1,4,1,1,1,0.6666666666666666,0.6666666666666666
11/01/2025,17:45,Ajax,Waalwijk,2,1,H,1.11,9.68,18.31,1.23,3.85,1684.7102960087416,1352.4949343848286,332.21536162391294,2.0,1.0,3,1,1,1.6,2.0,0,3,2,5,0,0,3.2,1.0
11/01/2025,19:00,Zwolle,Nijmegen,0,1,A,2.64,3.36,2.58,1.82,1.96,1436.2624547207968,1497.4980748465582,-61.23562012576144,0.4,0.8,1,2,2,0.8,2.8,0,1,4,0,2,1,1.0,2.0
11/01/2025,20:00,PSV Eindhoven,AZ Alkmaar,2,2,D,1.39,5.09,6.98,1.41,2.75,1816.4734497161833,1657.6026820069796,158.87076770920362,3.8,0.8,4,0,1,1.6,0.6,5,0,0,4,1,0,2.6,0.8
12/01/2025,11:15,Twente,Willem II,6,2,H,1.39,4.69,7.31,1.67,2.14,1655.9274677739568,1492.8356209176504,163.09184685630635,1.6,2.0,3,0,2,1.6,1.4,2,1,2,1,0,0,1.0,0.0
12/01/2025,13:30,Feyenoord,Utrecht,1,2,A,1.43,4.74,6.32,1.5,2.48,1740.8703321988676,1657.4943369841164,83.37599521475113,2.4,1.6,3,1,1,2.4,3.2,1,2,2,4,0,1,3.0,1.0
12/01/2025,13:30,Groningen,Almere City,0,0,D,1.77,3.6,4.5,2.09,1.71,1373.1525937309343,1385.8023926768765,-12.649798945942166,0.6,1.4,2,1,2,0.8,2.0,1,0,4,0,0,1,1.0,1.0
12/01/2025,15:45,NAC Breda,Heerenveen,2,4,A,2.13,3.49,3.24,1.85,1.92,1474.760361150748,1490.9273858508564,-16.167024700108414,1.4,1.2,2,1,2,0.8,1.6,2,1,2,0,1,0,0.0,4.0
18/01/2025,15:30,Zwolle,PSV Eindhoven,3,1,H,11.34,7.08,1.21,1.31,3.28,1463.2392793475858,1789.4966250893942,-326.2573457418084,0.4,0.6,1,2,2,3.2,1.2,3,1,1,0,3,0,0.3333333333333333,5.666666666666667
18/01/2025,17:45,Utrecht,AZ Alkmaar,0,0,D,2.8,3.39,2.43,1.75,2.04,1657.4990146146126,1657.5980043764835,-0.09898976187082553,2.4,2.4,2,2,1,1.6,0.8,4,1,0,1,1,3,2.4,2.4
18/01/2025,19:00,Willem II,Feyenoord,1,1,D,8.61,5.14,1.33,1.62,2.22,1502.032381920353,1731.673571196165,-229.64118927581217,1.6,2.2,2,0,3,2.0,2.0,2,1,2,0,0,1,1.0,1.0
18/01/2025,20:00,Go Ahead Eagles,Groningen,2,1,H,1.58,4.02,5.58,1.77,2.02,1558.7559816305536,1365.2177879760275,193.53819365452614,3.0,1.4,3,1,1,0.4,1.4,1,2,2,1,1,1,0.6666666666666666,0.6666666666666666
19/01/2025,11:15,NAC Breda,Twente,2,1,H,4.8,4.02,1.66,1.71,2.1,1496.9425306134256,1633.7452983112792,-136.8027676978536,1.4,1.6,2,0,3,2.4,2.2,3,0,2,0,1,0,0.0,1.0
19/01/2025,13:30,Almere City,Heracles,0,2,A,2.36,3.3,2.98,1.93,1.85,1372.4218156950212,1436.8394101330166,-64.41759443799538,0.8,1.4,1,1,3,1.4,2.2,0,3,2,0,1,2,0.6666666666666666,2.3333333333333335
19/01/2025,13:30,Heerenveen,Ajax,0,2,A,5.1,4.18,1.6,1.62,2.26,1483.522000489619,1692.115681369979,-208.59368088036013,1.6,1.4,3,1,1,2.0,1.0,3,1,1,1,4,0,1.2,3.2
19/01/2025,15:45,Nijmegen,For Sittard,4,1,H,1.84,3.57,4.14,1.95,1.83,1512.5122688369013,1482.8126474440578,29.699621392843483,0.8,2.4,1,1,3,2.2,2.0,2,2,1,2,0,3,2.0,0.8
19/01/2025,19:00,Sparta Rotterdam,Waalwijk,1,1,D,1.53,4.29,5.65,1.59,2.28,1444.2937305901632,1356.530605994876,87.76312459528731,0.4,1.4,0,2,3,1.4,2.0,0,2,3,2,0,3,1.4,0.8
